cdmTableName,cdmFieldName,checkName,Threshold,checkParameter,checkParameter_TableName,checkParameter_FieldName,Notes
PROCEDURE_OCCURRENCE,procedure_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
PROCEDURE_OCCURRENCE,procedure_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
PROCEDURE_OCCURRENCE,procedure_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
SPECIMEN,specimen_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
SPECIMEN,specimen_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_DETAIL,visit_detail_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_DETAIL,visit_detail_end_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_DETAIL,visit_detail_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_DETAIL,visit_detail_start_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_OCCURRENCE,visit_end_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_OCCURRENCE,visit_end_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_OCCURRENCE,visit_start_date,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
VISIT_OCCURRENCE,visit_start_datetime,plausibleValueHigh,1,"DATEADD(dd,1,GETDATE())",,,
CDM_SOURCE,cdm_release_date,plausibleTemporalAfter,0,,CDM_SOURCE,SOURCE_RELEASE_DATE,
CONCEPT,valid_end_date,plausibleTemporalAfter,0,,CONCEPT,VALID_START_DATE,
CONCEPT_RELATIONSHIP,valid_end_date,plausibleTemporalAfter,0,,CONCEPT_RELATIONSHIP,VALID_START_DATE,
CONDITION_ERA,condition_era_end_date,plausibleTemporalAfter,1,,CONDITION_ERA,CONDITION_ERA_START_DATE,
CONDITION_ERA,condition_era_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
CONDITION_OCCURRENCE,condition_end_date,plausibleTemporalAfter,1,,CONDITION_OCCURRENCE,CONDITION_START_DATE,
CONDITION_OCCURRENCE,condition_end_datetime,plausibleTemporalAfter,1,,CONDITION_OCCURRENCE,CONDITION_START_DATETIME,
CONDITION_OCCURRENCE,condition_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
CONDITION_OCCURRENCE,condition_start_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DEATH,death_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DEATH,death_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DEVICE_EXPOSURE,device_exposure_end_date,plausibleTemporalAfter,1,,DEVICE_EXPOSURE,DEVICE_EXPOSURE_START_DATE,
DEVICE_EXPOSURE,device_exposure_end_datetime,plausibleTemporalAfter,1,,DEVICE_EXPOSURE,DEVICE_EXPOSURE_START_DATETIME,
DEVICE_EXPOSURE,device_exposure_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DEVICE_EXPOSURE,device_exposure_start_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DOSE_ERA,dose_era_end_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DOSE_ERA,dose_era_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DRUG_ERA,drug_era_end_date,plausibleTemporalAfter,1,,DRUG_ERA,DRUG_ERA_START_DATE,
DRUG_ERA,drug_era_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DRUG_EXPOSURE,drug_exposure_end_date,plausibleTemporalAfter,1,,DRUG_EXPOSURE,DRUG_EXPOSURE_START_DATE,
DRUG_EXPOSURE,drug_exposure_end_datetime,plausibleTemporalAfter,1,,DRUG_EXPOSURE,DRUG_EXPOSURE_START_DATETIME,
DRUG_EXPOSURE,drug_exposure_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DRUG_EXPOSURE,drug_exposure_start_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
DRUG_EXPOSURE,verbatim_end_date,plausibleTemporalAfter,1,,DRUG_EXPOSURE,DRUG_EXPOSURE_START_DATE,
DRUG_STRENGTH,valid_end_date,plausibleTemporalAfter,0,,DRUG_STRENGTH,VALID_START_DATE,
EPISODE,episode_end_date,plausibleTemporalAfter,1,,EPISODE,EPISODE_START_DATE,
EPISODE,episode_end_datetime,plausibleTemporalAfter,1,,EPISODE,EPISODE_START_DATETIME,
EPISODE,episode_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
EPISODE,episode_start_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
MEASUREMENT,measurement_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
NOTE,note_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
NOTE,note_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
OBSERVATION,observation_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
OBSERVATION,observation_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
OBSERVATION_PERIOD,observation_period_end_date,plausibleTemporalAfter,1,,OBSERVATION_PERIOD,OBSERVATION_PERIOD_START_DATE,
OBSERVATION_PERIOD,observation_period_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,plausibleTemporalAfter,1,,PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_START_DATE,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
PROCEDURE_OCCURRENCE,procedure_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
PROCEDURE_OCCURRENCE,procedure_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
PROCEDURE_OCCURRENCE,procedure_end_date,plausibleTemporalAfter,1,,PROCEDURE_OCCURRENCE,PROCEDURE_DATE,
PROCEDURE_OCCURRENCE,procedure_end_datetime,plausibleTemporalAfter,1,,PROCEDURE_OCCURRENCE,PROCEDURE_DATETIME,
SOURCE_TO_CONCEPT_MAP,valid_end_date,plausibleTemporalAfter,0,,SOURCE_TO_CONCEPT_MAP,VALID_START_DATE,
SPECIMEN,specimen_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
SPECIMEN,specimen_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
VISIT_DETAIL,visit_detail_end_date,plausibleTemporalAfter,1,,VISIT_DETAIL,VISIT_DETAIL_START_DATE,
VISIT_DETAIL,visit_detail_end_datetime,plausibleTemporalAfter,1,,VISIT_DETAIL,VISIT_DETAIL_START_DATETIME,
VISIT_DETAIL,visit_detail_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
VISIT_DETAIL,visit_detail_start_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
VISIT_OCCURRENCE,visit_end_date,plausibleTemporalAfter,1,,VISIT_OCCURRENCE,VISIT_START_DATE,
VISIT_OCCURRENCE,visit_end_datetime,plausibleTemporalAfter,1,,VISIT_OCCURRENCE,VISIT_START_DATETIME,
VISIT_OCCURRENCE,visit_start_date,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
VISIT_OCCURRENCE,visit_start_datetime,plausibleTemporalAfter,1,,PERSON,BIRTH_DATETIME,
CONDITION_ERA,condition_era_start_date,plausibleDuringLife,1,,,,
CONDITION_OCCURRENCE,condition_end_date,plausibleDuringLife,1,,,,
CONDITION_OCCURRENCE,condition_end_datetime,plausibleDuringLife,1,,,,
CONDITION_OCCURRENCE,condition_start_date,plausibleDuringLife,1,,,,
CONDITION_OCCURRENCE,condition_start_datetime,plausibleDuringLife,1,,,,
DEVICE_EXPOSURE,device_exposure_end_date,plausibleDuringLife,1,,,,
DEVICE_EXPOSURE,device_exposure_end_datetime,plausibleDuringLife,1,,,,
DEVICE_EXPOSURE,device_exposure_start_date,plausibleDuringLife,1,,,,
DEVICE_EXPOSURE,device_exposure_start_datetime,plausibleDuringLife,1,,,,
DOSE_ERA,dose_era_start_date,plausibleDuringLife,1,,,,
DRUG_ERA,drug_era_start_date,plausibleDuringLife,1,,,,
DRUG_EXPOSURE,drug_exposure_end_date,plausibleDuringLife,1,,,,
DRUG_EXPOSURE,drug_exposure_end_datetime,plausibleDuringLife,1,,,,
DRUG_EXPOSURE,drug_exposure_start_date,plausibleDuringLife,1,,,,
DRUG_EXPOSURE,drug_exposure_start_datetime,plausibleDuringLife,1,,,,
DRUG_EXPOSURE,verbatim_end_date,plausibleDuringLife,1,,,,
EPISODE,episode_end_date,plausibleDuringLife,1,,,,
EPISODE,episode_end_datetime,plausibleDuringLife,1,,,,
EPISODE,episode_start_date,plausibleDuringLife,1,,,,
EPISODE,episode_start_datetime,plausibleDuringLife,1,,,,
OBSERVATION_PERIOD,observation_period_end_date,plausibleDuringLife,1,,,,
OBSERVATION_PERIOD,observation_period_start_date,plausibleDuringLife,1,,,,
PROCEDURE_OCCURRENCE,procedure_date,plausibleDuringLife,1,,,,
PROCEDURE_OCCURRENCE,procedure_datetime,plausibleDuringLife,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_date,plausibleDuringLife,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,plausibleDuringLife,1,,,,
VISIT_DETAIL,visit_detail_end_date,plausibleDuringLife,1,,,,
VISIT_DETAIL,visit_detail_end_datetime,plausibleDuringLife,1,,,,
VISIT_DETAIL,visit_detail_start_date,plausibleDuringLife,1,,,,
VISIT_DETAIL,visit_detail_start_datetime,plausibleDuringLife,1,,,,
VISIT_OCCURRENCE,visit_end_date,plausibleDuringLife,1,,,,
VISIT_OCCURRENCE,visit_end_datetime,plausibleDuringLife,1,,,,
VISIT_OCCURRENCE,visit_start_date,plausibleDuringLife,1,,,,
VISIT_OCCURRENCE,visit_start_datetime,plausibleDuringLife,1,,,,
CDM_SOURCE,source_release_date,plausibleStartBeforeEnd,0,,,SOURCE_RELEASE_DATE,
CONCEPT,valid_start_date,plausibleStartBeforeEnd,0,,,VALID_END_DATE,
CONCEPT_RELATIONSHIP,valid_start_date,plausibleStartBeforeEnd,0,,,VALID_END_DATE,
CONDITION_ERA,condition_era_start_date,plausibleStartBeforeEnd,1,,,CONDITION_ERA_END_DATE,
CONDITION_OCCURRENCE,condition_start_date,plausibleStartBeforeEnd,1,,,CONDITION_END_DATE,
CONDITION_OCCURRENCE,condition_start_datetime,plausibleStartBeforeEnd,1,,,CONDITION_END_DATETIME,
DEVICE_EXPOSURE,device_exposure_start_date,plausibleStartBeforeEnd,1,,,DEVICE_EXPOSURE_END_DATE,
DEVICE_EXPOSURE,device_exposure_start_datetime,plausibleStartBeforeEnd,1,,,DEVICE_EXPOSURE_END_DATETIME,
DOSE_ERA,dose_era_start_date,plausibleStartBeforeEnd,1,,,DOSE_ERA_END_DATE,
DRUG_ERA,drug_era_start_date,plausibleStartBeforeEnd,1,,,DRUG_ERA_END_DATE,
DRUG_EXPOSURE,drug_exposure_start_date,plausibleStartBeforeEnd,1,,,DRUG_EXPOSURE_END_DATE,
DRUG_EXPOSURE,drug_exposure_start_datetime,plausibleStartBeforeEnd,1,,,DRUG_EXPOSURE_END_DATETIME,
DRUG_STRENGTH,valid_start_date,plausibleStartBeforeEnd,0,,,VALID_END_DATE,
EPISODE,episode_start_date,plausibleStartBeforeEnd,1,,,EPISODE_END_DATE,
EPISODE,episode_start_datetime,plausibleStartBeforeEnd,1,,,EPISODE_END_DATETIME,
OBSERVATION_PERIOD,observation_period_start_date,plausibleStartBeforeEnd,0,,,OBSERVATION_PERIOD_END_DATE,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,plausibleStartBeforeEnd,1,,,PAYER_PLAN_PERIOD_END_DATE,
PROCEDURE_OCCURRENCE,procedure_date,plausibleStartBeforeEnd,1,,,PROCEDURE_END_DATE,
PROCEDURE_OCCURRENCE,procedure_datetime,plausibleStartBeforeEnd,1,,,PROCEDURE_END_DATETIME,
SOURCE_TO_CONCEPT_MAP,valid_start_date,plausibleStartBeforeEnd,0,,,VALID_END_DATE,
VISIT_DETAIL,visit_detail_start_date,plausibleStartBeforeEnd,1,,,VISIT_DETAIL_END_DATE,
VISIT_DETAIL,visit_detail_start_datetime,plausibleStartBeforeEnd,1,,,VISIT_DETAIL_END_DATETIME,
VISIT_OCCURRENCE,visit_start_date,plausibleStartBeforeEnd,1,,,VISIT_END_DATE,
VISIT_OCCURRENCE,visit_start_datetime,plausibleStartBeforeEnd,1,,,VISIT_END_DATETIME,
CONDITION_ERA,condition_era_end_date,plausibleAfterBirth,1,,,,
CONDITION_ERA,condition_era_start_date,plausibleAfterBirth,1,,,,
CONDITION_OCCURRENCE,condition_end_date,plausibleAfterBirth,1,,,,
CONDITION_OCCURRENCE,condition_end_datetime,plausibleAfterBirth,1,,,,
CONDITION_OCCURRENCE,condition_start_date,plausibleAfterBirth,1,,,,
CONDITION_OCCURRENCE,condition_start_datetime,plausibleAfterBirth,1,,,,
DEATH,death_date,plausibleAfterBirth,1,,,,
DEATH,death_datetime,plausibleAfterBirth,1,,,,
DEVICE_EXPOSURE,device_exposure_end_date,plausibleAfterBirth,1,,,,
DEVICE_EXPOSURE,device_exposure_end_datetime,plausibleAfterBirth,1,,,,
DEVICE_EXPOSURE,device_exposure_start_date,plausibleAfterBirth,1,,,,
DEVICE_EXPOSURE,device_exposure_start_datetime,plausibleAfterBirth,1,,,,
DOSE_ERA,dose_era_end_date,plausibleAfterBirth,1,,,,
DOSE_ERA,dose_era_start_date,plausibleAfterBirth,1,,,,
DRUG_ERA,drug_era_end_date,plausibleAfterBirth,1,,,,
DRUG_ERA,drug_era_start_date,plausibleAfterBirth,1,,,,
DRUG_EXPOSURE,drug_exposure_end_date,plausibleAfterBirth,1,,,,
DRUG_EXPOSURE,drug_exposure_end_datetime,plausibleAfterBirth,1,,,,
DRUG_EXPOSURE,drug_exposure_start_date,plausibleAfterBirth,1,,,,
DRUG_EXPOSURE,drug_exposure_start_datetime,plausibleAfterBirth,1,,,,
DRUG_EXPOSURE,verbatim_end_date,plausibleAfterBirth,1,,,,
EPISODE,episode_end_date,plausibleAfterBirth,1,,,,
EPISODE,episode_end_datetime,plausibleAfterBirth,1,,,,
EPISODE,episode_start_date,plausibleAfterBirth,1,,,,
EPISODE,episode_start_datetime,plausibleAfterBirth,1,,,,
MEASUREMENT,measurement_date,plausibleAfterBirth,1,,,,
MEASUREMENT,measurement_datetime,plausibleAfterBirth,1,,,,
NOTE,note_date,plausibleAfterBirth,1,,,,
NOTE,note_datetime,plausibleAfterBirth,1,,,,
OBSERVATION,observation_date,plausibleAfterBirth,1,,,,
OBSERVATION,observation_datetime,plausibleAfterBirth,1,,,,
OBSERVATION_PERIOD,observation_period_end_date,plausibleAfterBirth,1,,,,
OBSERVATION_PERIOD,observation_period_start_date,plausibleAfterBirth,1,,,,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,plausibleAfterBirth,1,,,,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,plausibleAfterBirth,1,,,,
PROCEDURE_OCCURRENCE,procedure_date,plausibleAfterBirth,1,,,,
PROCEDURE_OCCURRENCE,procedure_datetime,plausibleAfterBirth,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_date,plausibleAfterBirth,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,plausibleAfterBirth,1,,,,
SPECIMEN,specimen_date,plausibleAfterBirth,1,,,,
SPECIMEN,specimen_datetime,plausibleAfterBirth,1,,,,
VISIT_DETAIL,visit_detail_end_date,plausibleAfterBirth,1,,,,
VISIT_DETAIL,visit_detail_end_datetime,plausibleAfterBirth,1,,,,
VISIT_DETAIL,visit_detail_start_date,plausibleAfterBirth,1,,,,
VISIT_DETAIL,visit_detail_start_datetime,plausibleAfterBirth,1,,,,
VISIT_OCCURRENCE,visit_end_date,plausibleAfterBirth,1,,,,
VISIT_OCCURRENCE,visit_end_datetime,plausibleAfterBirth,1,,,,
VISIT_OCCURRENCE,visit_start_date,plausibleAfterBirth,1,,,,
VISIT_OCCURRENCE,visit_start_datetime,plausibleAfterBirth,1,,,,
CONDITION_ERA,condition_era_end_date,plausibleBeforeDeath,1,,,,
CONDITION_ERA,condition_era_start_date,plausibleBeforeDeath,1,,,,
CONDITION_OCCURRENCE,condition_end_date,plausibleBeforeDeath,1,,,,
CONDITION_OCCURRENCE,condition_end_datetime,plausibleBeforeDeath,1,,,,
CONDITION_OCCURRENCE,condition_start_date,plausibleBeforeDeath,1,,,,
CONDITION_OCCURRENCE,condition_start_datetime,plausibleBeforeDeath,1,,,,
DEVICE_EXPOSURE,device_exposure_end_date,plausibleBeforeDeath,1,,,,
DEVICE_EXPOSURE,device_exposure_end_datetime,plausibleBeforeDeath,1,,,,
DEVICE_EXPOSURE,device_exposure_start_date,plausibleBeforeDeath,1,,,,
DEVICE_EXPOSURE,device_exposure_start_datetime,plausibleBeforeDeath,1,,,,
DOSE_ERA,dose_era_end_date,plausibleBeforeDeath,1,,,,
DOSE_ERA,dose_era_start_date,plausibleBeforeDeath,1,,,,
DRUG_ERA,drug_era_end_date,plausibleBeforeDeath,1,,,,
DRUG_ERA,drug_era_start_date,plausibleBeforeDeath,1,,,,
DRUG_EXPOSURE,drug_exposure_end_date,plausibleBeforeDeath,1,,,,
DRUG_EXPOSURE,drug_exposure_end_datetime,plausibleBeforeDeath,1,,,,
DRUG_EXPOSURE,drug_exposure_start_date,plausibleBeforeDeath,1,,,,
DRUG_EXPOSURE,drug_exposure_start_datetime,plausibleBeforeDeath,1,,,,
DRUG_EXPOSURE,verbatim_end_date,plausibleBeforeDeath,1,,,,
EPISODE,episode_end_date,plausibleBeforeDeath,1,,,,
EPISODE,episode_end_datetime,plausibleBeforeDeath,1,,,,
EPISODE,episode_start_date,plausibleBeforeDeath,1,,,,
EPISODE,episode_start_datetime,plausibleBeforeDeath,1,,,,
MEASUREMENT,measurement_date,plausibleBeforeDeath,1,,,,
MEASUREMENT,measurement_datetime,plausibleBeforeDeath,1,,,,
NOTE,note_date,plausibleBeforeDeath,1,,,,
NOTE,note_datetime,plausibleBeforeDeath,1,,,,
OBSERVATION,observation_date,plausibleBeforeDeath,1,,,,
OBSERVATION,observation_datetime,plausibleBeforeDeath,1,,,,
OBSERVATION_PERIOD,observation_period_end_date,plausibleBeforeDeath,1,,,,
OBSERVATION_PERIOD,observation_period_start_date,plausibleBeforeDeath,1,,,,
PAYER_PLAN_PERIOD,payer_plan_period_end_date,plausibleBeforeDeath,1,,,,
PAYER_PLAN_PERIOD,payer_plan_period_start_date,plausibleBeforeDeath,1,,,,
PROCEDURE_OCCURRENCE,procedure_date,plausibleBeforeDeath,1,,,,
PROCEDURE_OCCURRENCE,procedure_datetime,plausibleBeforeDeath,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_date,plausibleBeforeDeath,1,,,,
PROCEDURE_OCCURRENCE,procedure_end_datetime,plausibleBeforeDeath,1,,,,
SPECIMEN,specimen_date,plausibleBeforeDeath,1,,,,
SPECIMEN,specimen_datetime,plausibleBeforeDeath,1,,,,
VISIT_DETAIL,visit_detail_end_date,plausibleBeforeDeath,1,,,,
VISIT_DETAIL,visit_detail_end_datetime,plausibleBeforeDeath,1,,,,
VISIT_DETAIL,visit_detail_start_date,plausibleBeforeDeath,1,,,,
VISIT_DETAIL,visit_detail_start_datetime,plausibleBeforeDeath,1,,,,
VISIT_OCCURRENCE,visit_end_date,plausibleBeforeDeath,1,,,,
VISIT_OCCURRENCE,visit_end_datetime,plausibleBeforeDeath,1,,,,
VISIT_OCCURRENCE,visit_start_date,plausibleBeforeDeath,1,,,,
VISIT_OCCURRENCE,visit_start_datetime,plausibleBeforeDeath,1,,,,
CONDITION_OCCURRENCE,condition_start_date,withinVisitDates,5,,,,
DEVICE_EXPOSURE,device_exposure_start_date,withinVisitDates,5,,,,
DRUG_EXPOSURE,drug_exposure_start_date,withinVisitDates,5,,,,
MEASUREMENT,measurement_date,withinVisitDates,5,,,,
NOTE,note_date,withinVisitDates,5,,,,
OBSERVATION,observation_date,withinVisitDates,5,,,,
PROCEDURE_OCCURRENCE,procedure_date,withinVisitDates,5,,,,
VISIT_DETAIL,visit_detail_end_date,withinVisitDates,1,,,,
VISIT_DETAIL,visit_detail_start_date,withinVisitDates,1,,,,
